,Source,Destination,Class
3088,74709,75230,0
3089,60695,77373,0
3090,65515,17219,0
3091,17318,57361,0
3092,2710,22548,0
3093,64707,65755,0
3094,28175,43214,0
3095,4373,3758,0
3096,44068,7384,0
3097,70032,65116,0
3098,39529,34946,0
3099,50619,40218,0
3100,7587,42872,0
3101,49206,79535,0
3102,36368,59387,0
3103,28364,81178,0
3104,26928,64137,0
3105,14389,48752,0
3106,7974,58035,0
3107,1777,71927,0
3108,64728,48673,0
3109,45715,51790,0
3110,7805,19538,0
3111,446,62035,0
3112,53674,8534,0
3113,46099,75350,0
3114,56731,6374,0
3115,39858,66504,0
3116,34338,66840,0
3117,6731,63424,0
3118,65951,73907,0
3119,72882,10961,0
3120,59790,52747,0
3121,44596,43474,0
3122,22019,33671,0
3123,77704,81186,0
3124,2317,1288,0
3125,57731,16287,0
3126,74487,57989,0
3127,77841,72789,0
3128,63818,72372,0
3129,8075,38623,0
3130,69074,48019,0
3131,63304,24795,0
3132,68648,59696,0
3133,35914,48963,0
3134,5074,53897,0
3135,476,66357,0
3136,66481,14069,0
3137,15284,504,0
3138,79817,80510,0
3139,78798,36962,0
3140,22740,29997,0
3141,9846,31417,0
3142,38169,46300,0
3143,35495,8039,0
3144,29811,32130,0
3145,29493,52200,0
3146,472,8679,0
3147,57344,45396,0
3148,7080,64493,0
3149,49820,37087,0
3150,22730,51159,0
3151,26405,43154,0
3152,50502,3149,0
3153,77467,74052,0
3154,34406,64634,0
3155,51226,38643,0
3156,50835,10879,0
3157,38152,25543,0
3158,45198,59891,0
3159,28941,34317,0
3160,78711,53558,0
3161,8109,5911,0
3162,23365,34529,0
3163,12029,52613,0
3164,74519,3135,0
3165,38813,61654,0
3166,71431,22197,0
3167,20721,39487,0
3168,52139,78358,0
3169,39475,54576,0
3170,58007,64183,0
3171,17722,46728,0
3172,74422,73539,0
3173,3021,3056,0
3174,17023,31643,0
3175,32317,31506,0
3176,49119,10571,0
3177,51335,20627,0
3178,16505,62979,0
3179,77415,44010,0
3180,66959,34365,0
3181,45958,64059,0
3182,41833,76177,0
3183,76782,22405,0
3184,77172,7284,0
3185,21107,1592,0
3186,11751,26789,0
3187,61413,65910,0
3188,24665,64682,0
3189,9439,30988,0
3190,72155,44835,0
3191,28417,54453,0
3192,30533,62585,0
3193,6186,39625,0
3194,5696,56013,0
3195,46431,46347,0
3196,17798,19904,0
3197,6856,2452,0
3198,44080,53624,0
3199,25211,28382,0
3200,25485,62916,0
3201,76829,8234,0
3202,58663,52163,0
3203,48440,27228,0
3204,4744,65365,0
3205,33656,36512,0
3206,18967,80365,0
3207,63682,57668,0
3208,30042,21758,0
3209,73106,62184,0
3210,74518,80551,0
3211,47535,79214,0
3212,21714,38729,0
3213,23097,35198,0
3214,42258,14983,0
3215,16496,13574,0
3216,12198,27427,0
3217,12194,58984,0
3218,19700,80485,0
3219,40717,31110,0
3220,4491,53376,0
3221,27535,41889,0
3222,38859,22482,0
3223,18899,60959,0
3224,71612,27014,0
3225,45381,76051,0
3226,51342,54712,0
3227,46009,35461,0
3228,6168,19740,0
3229,5909,74914,0
3230,54789,27632,0
3231,57112,23033,0
3232,21725,20205,0
3233,74876,78323,0
3234,1504,71739,0
3235,4922,8458,0
3236,40949,81044,0
3237,76531,35321,0
3238,32299,50258,0
3239,5145,74703,0
3240,76783,16294,0
3241,12040,79054,0
3242,2403,39721,0
3243,53831,34725,0
3244,58095,14283,0
3245,71664,30745,0
3246,65253,65811,0
3247,4956,27825,0
3248,77171,6203,0
3249,8679,61181,0
3250,61424,73534,0
3251,39803,40730,0
3252,49541,42962,0
3253,81082,50907,0
3254,10302,65216,0
3255,12499,75030,0
3256,60024,51986,0
3257,28773,985,0
3258,28880,70280,0
3259,37801,28913,0
3260,61923,74386,0
3261,18785,60806,0
3262,36938,31167,0
3263,38904,61205,0
3264,48490,54028,0
3265,32341,27233,0
3266,69162,41771,0
3267,28597,51848,0
3268,63443,65841,0
3269,45022,2882,0
3270,51516,64044,0
3271,16032,35242,0
3272,43862,48529,0
3273,59965,75326,0
3274,436,42396,0
3275,39603,36481,0
3276,53558,44119,0
3277,41228,17022,0
3278,34795,3842,0
3279,35162,23261,0
3280,43428,16931,0
3281,68436,23358,0
3282,17070,76938,0
3283,66206,33783,0
3284,20279,26123,0
3285,2520,4388,0
3286,65034,31872,0
3287,56824,51343,0
3288,73363,35690,0
3289,35653,69514,0
3290,11727,60382,0
3291,79192,24031,0
3292,51661,61550,0
3293,20841,3380,0
3294,45731,78984,0
3295,18736,19758,0
3296,21135,1383,0
3297,35252,4845,0
3298,38263,36275,0
3299,3504,64315,0
3300,43646,76766,0
3301,4940,35535,0
3302,28413,13608,0
3303,60228,7038,0
3304,571,69924,0
3305,51621,59872,0
3306,21553,56957,0
3307,66001,4869,0
3308,45,16860,0
3309,78724,39030,0
3310,53706,52826,0
3311,12969,27922,0
3312,79613,467,0
3313,42789,42786,0
3314,66008,6979,0
3315,8647,16114,0
3316,48003,57427,0
3317,64005,46265,0
3318,22431,78019,0
3319,77571,59238,0
3320,44668,30037,0
3321,37352,16015,0
3322,2723,56933,0
3323,34518,36879,0
3324,67547,80714,0
3325,12065,41637,0
3326,69840,10450,0
3327,9864,1152,0
3328,24994,75674,0
3329,61691,18496,0
3330,46426,8259,0
3331,9370,42873,0
3332,50052,21303,0
3333,66224,75786,0
3334,42033,73553,0
3335,29605,76658,0
3336,30819,47277,0
3337,30769,58302,0
3338,3775,11544,0
3339,6903,42805,0
3340,70749,23628,0
3341,70586,54189,0
3342,70186,56699,0
3343,5105,28566,0
3344,70326,46156,0
3345,13098,42049,0
3346,78178,13391,0
3347,50478,1116,0
3348,32710,66029,0
3349,26501,52557,0
3350,28015,11602,0
3351,58464,80382,0
3352,26206,58301,0
3353,36069,34406,0
3354,45163,32594,0
3355,78344,71373,0
3356,6736,3795,0
3357,78284,41494,0
3358,33128,7293,0
3359,55581,17996,0
3360,61643,22346,0
3361,32933,77189,0
3362,22586,54470,0
3363,41796,45451,0
3364,58549,14266,0
3365,21804,56878,0
3366,73866,71453,0
3367,59762,39371,0
3368,61396,52455,0
3369,20636,964,0
3370,52290,20864,0
3371,20175,66577,0
3372,14267,5704,0
3373,65971,18319,0
3374,37217,6633,0
3375,51725,74985,0
3376,55661,6971,0
3377,7779,66372,0
3378,10873,44846,0
3379,13642,73545,0
3380,22256,51683,0
3381,67751,53270,0
3382,10873,32014,0
3383,24368,30245,0
3384,41123,30432,0
3385,28816,41411,0
3386,75539,55394,0
3387,7344,16809,0
3388,40747,56159,0
3389,54259,40596,0
3390,8640,49496,0
3391,9756,24710,0
3392,75880,1915,0
3393,32348,51006,0
3394,54095,36408,0
3395,3205,4304,0
3396,69261,54021,0
3397,9317,33681,0
3398,32167,44020,0
3399,75924,57083,0
3400,28152,14427,0
3401,74343,79288,0
3402,24724,18337,0
3403,19415,37387,0
3404,47876,53924,0
3405,20489,65558,0
3406,11796,67879,0
3407,19885,11672,0
3408,71181,70293,0
3409,79556,50135,0
3410,68927,65637,0
3411,25719,39018,0
3412,68116,56535,0
3413,51837,24786,0
3414,30645,22667,0
3415,69485,63686,0
3416,78352,39264,0
3417,34105,13542,0
3418,53053,9249,0
3419,15110,71387,0
3420,55466,70558,0
3421,24288,78880,0
3422,50133,12811,0
3423,1972,67916,0
3424,33105,6638,0
3425,37990,74179,0
3426,62869,8546,0
3427,50657,36381,0
3428,11913,23151,0
3429,31529,25962,0
3430,63992,79966,0
3431,37177,78994,0
3432,75823,66025,0
3433,72177,61374,0
3434,58036,55074,0
3435,28738,50872,0
3436,71900,18463,0
3437,73220,53079,0
3438,42241,46335,0
3439,47511,41852,0
3440,44070,34223,0
3441,66161,13019,0
3442,3401,66608,0
3443,38439,13817,0
3444,34871,4915,0
3445,2061,80574,0
3446,16359,63668,0
3447,77523,68213,0
3448,56916,65781,0
3449,15853,10317,0
3450,57198,58297,0
3451,60027,4043,0
3452,8930,26549,0
3453,50570,15794,0
3454,52715,13552,0
3455,62728,24879,0
3456,28235,3834,0
3457,23951,68132,0
3458,10271,51839,0
3459,73308,75126,0
3460,21823,3774,0
3461,71271,64843,0
3462,69998,50984,0
3463,6697,27816,0
3464,34280,17814,0
3465,75553,18377,0
3466,49143,25038,0
3467,77248,80409,0
3468,28570,69731,0
3469,30746,36789,0
3470,14693,40092,0
3471,53978,60816,0
3472,57851,44690,0
3473,24042,77268,0
3474,75452,56417,0
3475,1310,26237,0
3476,9360,69301,0
3477,38210,34652,0
3478,32871,37278,0
3479,30362,81122,0
3480,38425,78405,0
3481,25345,73219,0
3482,49461,16460,0
3483,33398,46594,0
3484,64909,39613,0
3485,70011,67784,0
3486,59401,39205,0
3487,17379,81157,0
3488,12881,48936,0
3489,27006,63401,0
3490,3779,39718,0
3491,44375,61007,0
3492,80797,76028,0
3493,25094,60926,0
3494,67965,71910,0
3495,59386,27004,0
3496,37596,54737,0
3497,65680,23029,0
3498,54472,49966,0
3499,64132,66093,0
3500,13180,1620,0
3501,3344,16758,0
3502,18436,72329,0
3503,42711,70503,0
3504,40166,80193,0
3505,11666,44480,0
3506,46472,68688,0
3507,41649,35953,0
3508,74384,35742,0
3509,41417,15416,0
3510,25823,26403,0
3511,71756,44431,0
3512,61831,18207,0
3513,54909,19580,0
3514,68886,79436,0
3515,3919,28185,0
3516,16243,81131,0
3517,21475,38449,0
3518,58404,33107,0
3519,35388,61137,0
3520,31594,64724,0
3521,57232,27224,0
3522,68582,75992,0
3523,48639,72594,0
3524,36582,48285,0
3525,49710,13326,0
3526,35118,4121,0
3527,23349,10080,0
3528,7535,78633,0
3529,52340,44310,0
3530,35760,2807,0
3531,67609,15069,0
3532,30381,8286,0
3533,606,55423,0
3534,44187,77120,0
3535,16089,78570,0
3536,26632,52182,0
3537,6046,65122,0
3538,32783,78481,0
3539,39883,8928,0
3540,20060,12240,0
3541,156,19350,0
3542,898,2991,0
3543,39588,54831,0
3544,41556,43817,0
3545,65685,10675,0
3546,33231,29595,0
3547,10837,63041,0
3548,9953,11050,0
3549,79856,7957,0
3550,44215,67625,0
3551,6196,11294,0
3552,70332,30537,0
3553,47247,35607,0
3554,79961,55487,0
3555,35914,21717,0
3556,73489,73870,0
3557,72840,29101,0
3558,66835,27702,0
3559,69692,77159,0
3560,63459,63101,0
3561,51687,47821,0
3562,16604,19363,0
3563,73364,21904,0
3564,66969,38255,0
3565,22495,44045,0
3566,68242,70019,0
3567,4800,49652,0
3568,46554,53706,0
3569,33755,45564,0
3570,46342,18360,0
3571,755,26044,0
3572,50512,27330,0
3573,61048,38432,0
3574,19737,73040,0
3575,15189,30152,0
3576,18560,8904,0
3577,25186,3039,0
3578,76192,12872,0
3579,67934,38533,0
3580,78156,70413,0
3581,7644,46041,0
3582,55380,5312,0
3583,21320,64844,0
3584,23172,79319,0
3585,37184,39196,0
3586,29172,61126,0
3587,25713,489,0
3588,67748,19280,0
3589,17152,6901,0
3590,2583,9923,0
3591,45167,4635,0
3592,58080,76635,0
3593,78321,24033,0
3594,36503,11858,0
3595,7174,54386,0
3596,60274,25051,0
3597,12249,66431,0
3598,71052,37376,0
3599,16781,4864,0
3600,69651,79736,0
3601,79482,45006,0
3602,46330,41896,0
3603,12683,61970,0
3604,33893,7540,0
3605,3046,21883,0
3606,14228,5776,0
3607,21461,13155,0
3608,33722,68196,0
3609,55954,23088,0
3610,27006,39644,0
3611,48562,59221,0
3612,59563,68208,0
3613,49746,39265,0
3614,28929,57934,0
3615,80047,47794,0
3616,69458,57999,0
3617,14230,39972,0
3618,78632,12382,0
3619,63061,45230,0
3620,802,31070,0
3621,41353,22815,0
3622,79203,38020,0
3623,20177,63997,0
3624,60578,13138,0
3625,54554,22077,0
3626,1523,2722,0
3627,77148,62032,0
3628,39590,17430,0
3629,15317,32134,0
3630,70064,20252,0
3631,28988,69252,0
3632,64535,29170,0
3633,72571,43289,0
3634,74687,7098,0
3635,11892,5201,0
3636,20791,72154,0
3637,56435,54636,0
3638,15501,5998,0
3639,28896,41555,0
3640,75125,64829,0
3641,13899,49792,0
3642,4148,27885,0
3643,21875,61416,0
3644,11186,72703,0
3645,33519,72724,0
3646,76468,64151,0
3647,45721,25707,0
3648,41632,33318,0
3649,35100,34654,0
3650,22765,43,0
3651,38813,38275,0
3652,66462,31522,0
3653,30083,53546,0
3654,66225,52712,0
3655,26401,37160,0
3656,38153,36135,0
3657,5861,36135,0
3658,35355,75712,0
3659,17988,28194,0
3660,46169,69789,0
3661,9163,59635,0
3662,4334,76104,0
3663,56527,56453,0
3664,51887,205,0
3665,77466,6633,0
3666,62291,17981,0
3667,49173,10059,0
3668,12388,72520,0
3669,1349,59831,0
3670,38078,24822,0
3671,71429,62292,0
3672,25795,42611,0
3673,65310,80039,0
3674,234,67499,0
3675,26568,44224,0
3676,66531,17305,0
3677,76833,23285,0
3678,56054,13199,0
3679,3709,50014,0
3680,1144,71103,0
3681,38745,38275,0
3682,45805,64385,0
3683,11408,45300,0
3684,25136,81232,0
3685,3137,27342,0
3686,45074,31103,0
3687,81153,64252,0
3688,48854,63273,0
3689,74770,50627,0
3690,66039,21165,0
3691,65397,28114,0
3692,34465,52707,0
3693,34144,73260,0
3694,70347,63842,0
3695,46523,4248,0
3696,55016,19774,0
3697,73020,11704,0
3698,39734,39893,0
3699,41092,63659,0
3700,52449,33812,0
3701,62730,69305,0
3702,54054,71041,0
3703,42916,42343,0
3704,18598,66164,0
3705,27707,15234,0
3706,30193,50226,0
3707,46685,38891,0
3708,70764,39405,0
3709,45738,881,0
3710,47762,18092,0
3711,71827,61533,0
3712,66401,77746,0
3713,33986,9638,0
3714,6033,49908,0
3715,64508,55319,0
3716,68491,14478,0
3717,48721,24032,0
3718,36240,21649,0
3719,75721,9508,0
3720,73963,31821,0
3721,46330,47186,0
3722,52114,21821,0
3723,76565,42852,0
3724,75511,53240,0
3725,44349,64539,0
3726,9111,19928,0
3727,59000,2674,0
3728,27623,12099,0
3729,80131,65644,0
3730,77646,33506,0
3731,72116,66897,0
3732,49970,59532,0
3733,61202,18659,0
3734,18909,78053,0
3735,67402,32577,0
3736,37587,51268,0
3737,38621,47583,0
3738,38044,13048,0
3739,10931,52800,0
3740,28436,51987,0
3741,74491,29065,0
3742,15038,72533,0
3743,9067,11146,0
3744,71473,64172,0
3745,9123,58784,0
3746,60091,27200,0
3747,67315,7698,0
3748,64243,10489,0
3749,16075,44421,0
3750,21055,61110,0
3751,61113,49704,0
3752,10805,16824,0
3753,53110,20981,0
3754,34204,74734,0
3755,2324,77122,0
3756,28281,68449,0
3757,39298,10426,0
3758,39719,5730,0
3759,7956,66612,0
3760,71460,77307,0
3761,55282,14119,0
3762,56788,3074,0
3763,33288,42803,0
3764,43417,39029,0
3765,47862,16713,0
3766,11796,43398,0
3767,56422,11584,0
3768,58740,9270,0
3769,46779,40134,0
3770,29210,44160,0
3771,46287,68719,0
3772,7249,26749,0
3773,28829,15421,0
3774,2132,58993,0
3775,26990,17366,0
3776,16883,63532,0
3777,12037,46843,0
3778,52530,11788,0
3779,7608,77017,0
3780,24719,67417,0
3781,53453,14688,0
3782,64898,12015,0
3783,32659,2981,0
3784,63714,68373,0
3785,42950,80452,0
3786,38488,13953,0
3787,59313,62099,0
3788,6784,64862,0
3789,11690,44641,0
3790,58233,6032,0
3791,45532,26506,0
3792,48480,31004,0
3793,54507,66127,0
3794,38329,45572,0
3795,72607,56075,0
3796,66091,62108,0
3797,70255,50884,0
3798,3347,1890,0
3799,40651,34332,0
3800,40505,21675,0
3801,60575,31072,0
3802,38882,58738,0
3803,65547,24488,0
3804,68654,26579,0
3805,353,28134,0
3806,57257,75686,0
3807,13456,43103,0
3808,46208,59111,0
3809,35622,40540,0
3810,77529,49754,0
3811,54652,53053,0
3812,10697,70742,0
3813,33777,28175,0
3814,631,24099,0
3815,22276,66379,0
3816,63024,22209,0
3817,4225,64215,0
3818,1647,42466,0
3819,37955,60391,0
3820,31401,21809,0
3821,6150,47677,0
3822,64535,63186,0
3823,13334,64963,0
3824,19589,48043,0
3825,74339,56646,0
3826,13596,7054,0
3827,18735,16640,0
3828,24990,68926,0
3829,38734,71648,0
3830,24651,47768,0
3831,47329,29542,0
3832,24906,26595,0
3833,22499,17725,0
3834,59604,73901,0
3835,14011,16314,0
3836,70467,78228,0
3837,35429,44817,0
3838,22502,50453,0
3839,4807,15679,0
3840,29108,25654,0
3841,61532,69904,0
3842,29120,59222,0
3843,13995,2979,0
3844,42317,39329,0
3845,31116,69689,0
3846,21617,65753,0
3847,5899,80646,0
3848,71739,6599,0
3849,40953,39877,0
3850,48718,65776,0
3851,45262,6376,0
3852,78922,72709,0
3853,4318,50577,0
3854,10831,61242,0
3855,2931,18122,0
3856,52510,63432,0
3857,20427,13059,0
3858,1584,29419,0
3859,18550,80565,0
3860,61333,53987,0
3861,39066,74965,0
3862,23675,50094,0
3863,20422,64393,0
3864,33400,15877,0
3865,55047,41234,0
3866,3522,46297,0
3867,4288,72403,0
3868,683,72479,0
3869,69699,20130,0
3870,42255,15954,0
3871,48346,73501,0
3872,20545,31373,0
3873,65672,70471,0
3874,57584,24671,0
3875,47235,7733,0
3876,6523,34564,0
3877,8161,30054,0
3878,55858,41045,0
3879,69932,44433,0
3880,47637,66773,0
3881,31329,67837,0
3882,71136,65480,0
3883,6042,49917,0
3884,65715,12639,0
3885,64616,30424,0
3886,941,38371,0
3887,46939,70380,0
3888,31382,58803,0
3889,18347,52074,0
3890,49269,16213,0
3891,55114,2805,0
3892,38046,39836,0
3893,78765,74522,0
3894,24048,18538,0
3895,13085,9843,0
3896,36058,51137,0
3897,39093,9029,0
3898,28818,67662,0
3899,77571,19107,0
3900,35539,56399,0
3901,16792,81135,0
3902,9543,49868,0
3903,43273,71119,0
3904,38044,33532,0
3905,36016,72953,0
3906,49692,5554,0
3907,34488,74790,0
3908,35414,27249,0
3909,41966,78967,0
3910,33091,31067,0
3911,4891,35273,0
3912,79356,49110,0
3913,79600,9843,0
3914,31580,17824,0
3915,44705,20282,0
3916,35698,12082,0
3917,33466,11881,0
3918,75141,68855,0
3919,18749,27113,0
3920,69585,49532,0
3921,75877,27017,0
3922,48180,6180,0
3923,23811,45497,0
3924,60130,52469,0
3925,55478,43001,0
3926,6382,25394,0
3927,40013,81163,0
3928,63983,22135,0
3929,75842,73224,0
3930,23462,33450,0
3931,57719,59880,0
3932,12507,31032,0
3933,15798,77563,0
3934,22716,79646,0
3935,73285,38739,0
3936,31177,6049,0
3937,60180,14275,0
3938,72327,60169,0
3939,74709,19933,0
3940,65121,37617,0
3941,53047,18619,0
3942,28381,43420,0
3943,49885,77359,0
3944,36505,50970,0
3945,75222,77838,0
3946,48894,70568,0
3947,22089,26715,0
3948,1356,10558,0
3949,13312,21229,0
3950,1713,65506,0
3951,28522,68161,0
3952,1096,25910,0
3953,27007,77400,0
3954,65477,81201,0
3955,36644,17729,0
3956,57181,44497,0
3957,31578,17481,0
3958,11877,9644,0
3959,44731,64058,0
3960,63299,30497,0
3961,78776,12509,0
3962,49370,11248,0
3963,36803,38138,0
3964,6488,77417,0
3965,50545,77940,0
3966,50930,78505,0
3967,52451,72464,0
3968,52430,75559,0
3969,40643,47169,0
3970,18587,44982,0
3971,18462,65447,0
3972,53419,63995,0
3973,4388,22462,0
3974,37506,10904,0
3975,69497,74520,0
3976,47835,28129,0
3977,31481,21870,0
3978,37818,40977,0
3979,60679,9626,0
3980,65033,61316,0
3981,2438,64203,0
3982,71246,46614,0
3983,60919,10776,0
3984,11699,39708,0
3985,42662,39311,0
3986,12009,15024,0
3987,75246,40651,0
3988,49489,76739,0
3989,36609,29762,0
3990,14270,3131,0
3991,8798,50490,0
3992,11458,44722,0
3993,4207,8656,0
3994,36187,13265,0
3995,61240,21155,0
3996,54132,54603,0
3997,59473,75435,0
3998,13235,56771,0
3999,53536,53037,0
4000,16418,17567,0
4001,29427,64200,0
4002,65298,5748,0
4003,55987,22020,0
4004,59653,36183,0
4005,37827,75563,0
4006,46757,68459,0
4007,76199,73349,0
4008,25427,58270,0
4009,55747,17837,0
4010,34032,34602,0
4011,2736,43457,0
4012,65652,769,0
4013,17368,59416,0
4014,49564,75169,0
4015,19959,17856,0
4016,66932,19182,0
4017,44842,43240,0
4018,75416,58566,0
4019,80777,11376,0
4020,37356,27309,0
4021,56318,21194,0
4022,2802,79890,0
4023,31316,29107,0
4024,27353,66628,0
4025,30335,61665,0
4026,36985,63768,0
4027,10531,14480,0
4028,4789,22351,0
4029,3145,35906,0
4030,58456,42856,0
4031,6428,37499,0
4032,79177,72185,0
4033,81269,37852,0
4034,74673,58643,0
4035,52076,75545,0
4036,34371,71574,0
4037,73575,43849,0
4038,47400,73008,0
4039,77617,66405,0
4040,33308,35833,0
4041,75361,24493,0
4042,23994,80881,0
4043,61484,32761,0
4044,14109,8235,0
4045,46945,58091,0
4046,74714,58802,0
4047,71749,75076,0
4048,63261,487,0
4049,26662,49340,0
4050,31307,19730,0
4051,74410,57078,0
4052,16520,37576,0
4053,45609,2943,0
4054,41378,10501,0
4055,61496,16906,0
4056,71551,58472,0
4057,27558,4751,0
4058,36593,28962,0
4059,74289,53526,0
4060,72261,70124,0
4061,26940,393,0
4062,77709,74049,0
4063,66271,65061,0
4064,59995,5290,0
4065,16688,3575,0
4066,50131,69119,0
4067,49204,54207,0
4068,10845,22883,0
4069,1901,73880,0
4070,56260,5293,0
4071,64097,2987,0
4072,42414,48337,0
4073,302,53620,0
4074,78421,5961,0
4075,74069,59013,0
4076,36042,23732,0
4077,9985,35207,0
4078,10821,1736,0
4079,36876,65248,0
4080,79040,72206,0
4081,58832,58903,0
4082,78788,46321,0
4083,12196,56408,0
4084,80079,62449,0
4085,53644,42450,0
4086,70699,29343,0
4087,32296,51869,0
4088,65642,18069,0
4089,71661,40277,0
4090,60048,70161,0
4091,72636,74858,0
4092,79654,32068,0
4093,31869,22196,0
4094,2029,16479,0
4095,8655,78534,0
4096,30670,73550,0
4097,17399,62380,0
4098,20394,67448,0
4099,71867,6760,0
4100,5546,68611,0
4101,6833,63120,0
4102,40975,3398,0
4103,27962,7570,0
4104,5891,60917,0
4105,76675,24096,0
4106,53121,71698,0
4107,19388,62981,0
4108,56792,66957,0
4109,78190,47287,0
4110,6522,59444,0
4111,53148,47665,0
4112,33612,42339,0
4113,65961,74172,0
4114,68353,23327,0
4115,43174,65313,0
4116,40826,47224,0
4117,52052,14450,0
4118,80141,37797,0
4119,20853,45115,0
4120,13062,39660,0
4121,73422,66102,0
4122,69660,1492,0
4123,16341,42043,0
4124,44576,33916,0
4125,4850,25315,0
4126,11814,40383,0
4127,26301,76367,0
4128,68864,18554,0
4129,36324,31284,0
4130,72790,62627,0
4131,48236,3911,0
4132,32779,69318,0
4133,43779,53759,0
4134,51407,61637,0
4135,79399,56758,0
4136,29412,74443,0
4137,19051,6941,0
4138,18889,57352,0
4139,6740,53264,0
4140,80397,43213,0
4141,17249,69336,0
4142,76432,15427,0
4143,81199,24653,0
4144,59333,4850,0
4145,11645,23958,0
4146,2906,63087,0
4147,62203,28905,0
4148,32037,73942,0
4149,66884,24589,0
4150,42577,53672,0
4151,78818,72065,0
4152,3848,18873,0
4153,77,75812,0
4154,2814,3310,0
4155,3414,53290,0
4156,40847,57095,0
4157,26778,1622,0
4158,59628,43240,0
4159,64968,23311,0
4160,6021,13926,0
4161,11039,19021,0
4162,33688,27192,0
4163,69464,16209,0
4164,1804,70751,0
4165,37755,3203,0
4166,12449,58411,0
4167,48457,19670,0
4168,77234,37941,0
4169,38230,26292,0
4170,74129,80219,0
4171,4484,24695,0
4172,41073,35692,0
4173,60,65793,0
4174,74756,80317,0
4175,1700,9459,0
4176,70008,27010,0
4177,47073,6919,0
4178,17787,13122,0
4179,22731,40734,0
4180,11244,3746,0
4181,231,31151,0
4182,21802,62902,0
4183,54844,50568,0
4184,24102,67179,0
4185,33161,58765,0
4186,2525,8818,0
4187,79024,62468,0
4188,30328,26109,0
4189,20269,22516,0
4190,61457,40711,0
4191,1738,75392,0
4192,757,76459,0
4193,72700,80722,0
4194,25860,21831,0
4195,27616,61673,0
4196,1136,21552,0
4197,62437,49972,0
4198,75559,29528,0
4199,66854,1287,0
4200,31294,54905,0
4201,75971,72075,0
4202,27687,67740,0
4203,15101,63089,0
4204,51803,54550,0
4205,30331,23532,0
4206,23566,16029,0
4207,61413,62454,0
4208,16061,45869,0
4209,23629,65804,0
4210,17594,32483,0
4211,3620,2911,0
4212,15225,4657,0
4213,50144,469,0
4214,28466,46163,0
4215,39797,14903,0
4216,35256,46556,0
4217,43778,27357,0
